userName,score,at,content
Ahlul Fathan,1,2026-01-22 06:11:54,"semau nya driver skrng, milih"".. goride hemat samsek gd yg mau ambil biasanya ad, pdhl byk di situ driver, ad ad aj emg. apa cm di daerah pasminy aj yg kyk gini y?"
Pingkan Retno Tyasning,3,2026-01-22 06:06:01,Kenapa sih saldo gopaynya ilang2an? masa harus buka tutup app baru muncul! ketauan bagusan shopeepay.
M Alianto,5,2026-01-22 05:52:35,WOI GOJEK ITU PENJEMPUTAN PELANGGAN TLONG DI PERBAIK2.JANGAN JAUH JAUH BNER KITA PAKAI MINYAK BUKAN AIR NGOTAK DIKITLH KALIAN. TERIMA KASIH
Riza utama,5,2026-01-22 05:28:19,Good aplication
Deasy Hindayanti,1,2026-01-22 03:44:51,"parah saya gosend monitor dengan perlindungan gold sampai ke konsumen pas di coba lcd layar kena ada tompel kayanya ke bentur padahal sudah pake kemasan plastik tebal dan tas, saya complain asuransi karna pakai perlindungan gold jawabannya tidak bisa malah mau memperingatkan driver. akhirnya saya rugi harus ganti monitor komputernya...parah kapok gosend pake gojek biaya perlindungan ngga fungsi"
edo sajo,1,2026-01-22 00:48:59,gopay pinjam 200 rb doang di tolak trs . aplikasi sgt2 tolol
Coker Putra93,5,2026-01-21 23:41:11,👍
Ramadhan Bancin,1,2026-01-21 23:21:38,semakin kesini semakin dzalim ini aplikasi pendapatan driver di korupsi oleh oknum karyawan gojek yang nakal dia menyalahgunakan jabatannya dan mereka saling menutupi kecurangan rekannya
Winzi,1,2026-01-21 22:24:07,"akun gw masih di blok, csnya gak jelas pertanyaan gw masih belum di jawab dan akun gw masih di blokir"
Anto Madi,5,2026-01-21 21:56:16,"Mantap aplikasinya, efisien dan efektif"
Nanda puji,5,2026-01-21 21:32:32,sikap yang ramah
Jjun.toretto Hutabarat,2,2026-01-21 21:19:28,diskon lgi dong kampung
herix septorasi,1,2026-01-21 21:00:55,layanan gocar malam di pinayungan karawang barat sangat mengecewakan. un install apk
PRAMGET MULTIMEDIA,5,2026-01-21 20:49:55,Ok baik
Muzzahidin Diding,5,2026-01-21 20:47:27,mantap
Harjoh Jo,5,2026-01-21 19:59:51,bagus sangat membantu mudah buat apa aja
7777tecnosparkgo,5,2026-01-21 19:10:50,iya mantap 👍
Deva Dwi Wahyu Official,5,2026-01-21 19:06:58,terimakasih Go-Jek
Farah Fadhilah,5,2026-01-21 18:35:45,"memudahkan untuk berpergian sih, mulai dari ojol sampe tiket kereta ada semua. banyak promo pulak! 😭"
Hasanuddin,1,2026-01-21 18:16:06,cs nya robot
Kenzo Fernando,5,2026-01-21 18:14:38,"Gacor,drivernya cepet"
Deamay,2,2026-01-21 18:04:11,"layanan customer service di apps itu jgn ai, ngerti g sih butuh human touch unt menyelesaikan masalah, dan tolong unt pengiriman sameday minimal masih bisa telpn drivernya selama 3 jam setelah pengantaran, Krn kalau salah dititipkannya repot"
Nova Sari Dewi,1,2026-01-21 17:52:52,"aplikasi nyebelin, saya jadinya tiap hari telat terus ke sekolah, masa iya dari jam setengah 6 sampai jam 7 gak ada driver yang mau ambil, giliran dapet malah di cancel sama drivernya, saya jadinya kena poin pelanggaran terus di sekolah gara gara telat terus, sampe dipanggil wali kelas juga, tolonglah jangan kaya gini, saya capek kalo mau berangkat sekolah harus ngadepin drama drama yang kaya gini. soalnya gak masuk akal banget dari setengah 6 sampai jam 7 gak dapet driver."
Ilyas Firman,5,2026-01-21 17:45:00,good
Rijal Nur fahmi,5,2026-01-21 17:44:20,good
Risza Kurnia Sari,1,2026-01-21 17:41:43,"driver tidak jujur dan aplikasi melindunginya, masih bagus jaman pak nadiem sih"
Ruby,1,2026-01-21 17:41:30,"Driver suka males² an sampai kadang saya harus datengin langsung driver nya pdhal jarak driver dan saya deket. harga nya juga mahal, suka ga gerak driver nya dari map karena error"
Aan Ester,5,2026-01-21 17:40:46,sangat tertolong dan ada kemudahan sejak ada gojek saya terbantu
i kadek wiadnyana,5,2026-01-21 17:38:44,sangat membantu sekali dalam kegiatan saya
Berlianabadi Medikaadelia,4,2026-01-21 17:15:46,baik
Dewi Indah,4,2026-01-21 17:05:46,"tolong buat driver.mobil... ajarin yg ramah min.apalagi bawa anak berkebutuhan khusus,seperti enggan berbicara dgn pelanggan yg membawa anak spesial... apalagi macet ngeluh terus kyk bt... bikin gk nyamann"
Helson Ang,5,2026-01-21 16:45:16,"kerja bagus,cepat dan bertanggung jawab.itu yang saya suka"
arriearri777,2,2026-01-21 16:43:43,"Kadang malas pakai gojek, mending sebelah. contoh : 1. dapat driver jaraknya jauh2, apalagi kalau hujan 2. pesen makanan lamanya minta ampun, tahu2 malah gagal dpt driver tarip boleh lebih mahal, tpi tolong perbaiki sistemnya, contohin grab dan shopee food"
Raffael Apatya Anindita,4,2026-01-21 16:34:13,setelah diupdate kok ngga ada suara notifnya ya?
master printer,5,2026-01-21 16:30:02,sangat membantu
Precious Child,5,2026-01-21 16:22:48,"pelanggan setia gofood, discountnya mantap,,kl sampai diatas 50% lebih mantap lagi..hehehe"
tanti aja,5,2026-01-21 16:19:27,makasih driver nya baik sampai tujuan dgn selamat
Edwardo Saragi,3,2026-01-21 16:18:01,pinpoint lokasi susah
Harri yanto,5,2026-01-21 15:56:34,ok
14_Naura Anindyapavita,1,2026-01-21 15:48:12,nyepelein bgt anjir driver nya
josephibra,1,2026-01-21 15:18:48,"saya curhat disini aj deh drpd kasih rating jelek ke driver kasian makanya sy selalu kasih bimtang 5 k driiver. jadi gini akun saya jarang pake gojek dan sekalinya pakai pesannya yg comfort krn klo biasa apagi yg hemat khawatir diluar expektasi. tapi ini udah beberapa kali yg datang motornya ga sesuai ada beat atau vario 155 butut suka mati2 dan itu jg krn ridernya yg badannya gemuk, kirain comfort itu Nmax PCX, Adv dan sejenisnya dan lagi yg datang yg lokasinya jauh dr titik jemput."
Jerry Camon40pro,5,2026-01-21 15:18:30,oke
Penghancur Jembit,3,2026-01-21 15:17:07,DAERAH LUMAJANH GAK ADA GOJEK
Abhipraya damar,1,2026-01-21 15:04:08,"kenapa setiap kali restoran & driver nya jika ada chat, notifnya tidak ada???"
Budi Bayu,5,2026-01-21 15:03:34,"sangat membantu dalam setiap perjalanan,,mantap"
Pool Bell,5,2026-01-21 15:02:44,gooood apliaksi ny
Teguh Zaky,5,2026-01-21 15:01:48,bagus
Ahmad Aprianto,5,2026-01-21 14:31:33,sangat memudahkan
Eko Spt,5,2026-01-21 14:24:23,sangat baik dan ramah
MEMEK BECEK,1,2026-01-21 14:19:52,APLIKASI TOLOLLL... JELAS JELAS ADA DRIVER YG DEKET MALAH DAPET DRIVER YG POSISI JAUH... IT NYA BEGO. GUA JADI TELAT BERANGKAT KERJA KARNA DAPET DRIVET POSISI NYA PADA JAUH
Fifin astutik,3,2026-01-21 14:19:45,"tolong di bina lagi untuk para drivernya. pernah pesen makanan sampai 1 jam driver ganti ganti . driver di chat apakah ada kendala jawaban driver tidak ada dan sedang menuju resto, tapi 15 menit kemudian driver yang tertera ganti lagi. terpaksa saya cancel sendiri . pernah juga order gocar untuk ke stasiun sampai 30 menit posisi driver tidak bergerak. di telfon di chat tidak respon. akhirnya pesan pakai apl sebelah karena waktu keberangkatan kereta sudah mepet."
maysrhi__,1,2026-01-21 14:00:19,"gojek kenapa ya kalo pesan gocar tuh lama banget sama jauh juga kalo dapet, jarak driver sama tempat penjemputan jauh kan kita butuh cepat aneh"
fanny 03,1,2026-01-21 13:51:12,biar bintang yang bicara
rizal ahmad hidayat,1,2026-01-21 13:45:13,semoga semua staff gojek mendapatkan adzab dunia dan akhirat karena telah memeras keringat driver dengan . titik penjemputan yang selalu jauh. program program yang tidak menguntungkan mitranya/tidak adil .
fathir mucthar,5,2026-01-21 13:43:20,mau kasi diskon dari harga 14k menjadi 1k selama 5 tahun
Hemi Xena,5,2026-01-21 13:42:42,"gojek ini bagus krna selalu banyak toko yg bisa discount 30-50 % dr harga asli di aplikasi hanya, di 5 x orderan 4 diantaranya sering ngomel karna jalanan nya kerumah yg jelek pdhl sy selalu siapkan tips yg lebih besar dari ongkir itu sndiri tolong lah gojek lebih selektif lagi untuk para driver nya jadi mau order skrng bisa fikir berulang x karna takut mngeluh bahkan ngomel krna jalan jelek"
Siti Nuryani,5,2026-01-21 13:39:51,"mantap, sangat membantu, murah"
hari mulyanto28,5,2026-01-21 13:31:05,"cepat, ramah, tanpa basa basi, trima kasih kang bagus"
Avim Maulana,5,2026-01-21 13:21:28,sangat membantu
Yshaa zhraa,4,2026-01-21 13:16:53,"stop iklan gojek di apk manapun, gabisa di skip soalnya"
Sauqi Kafka Alzhian,3,2026-01-21 13:16:16,"saya langganan gojek sudah 10 tahun, makin kesini bukan malah bagus tapi malah menurun untuk pelayanannya. orderan kecil pada malas ambil,dari cerita beberapa driver saya jadi tahu, mereka driver gak di bayar sesuai, di peras saja tenaganya,peraturan dibuat seenaknya,potongan besar,sedangkan di lapangan kasihan,tidak ada bonus,"
Mercy Apriyanti S,5,2026-01-21 12:57:08,cepat dan bagus layanannya
Mufid,1,2026-01-21 12:45:48,aplikasi sering keluar2 sendiri lag gak jelas
Ferry Tandyanto,5,2026-01-21 12:42:55,"very helpfull apk. all u need is here,."
Kiki Ais,1,2026-01-21 12:31:32,"pekan ini lagi musim penghujan, pesan gojek ride dari jam 06:30 susah dpt driver, udh dapet terus ditolak sm driver berkali-kali, sekalinya dpt jauh jaraknya. padahal udh aktifin fitur prioritas. mana harganya 2x lebih mahal dr biasanya. akhirnya baru dapat driver jam 08:30, telat..? udah pasti. akhirnya ada orang baik yang kasih solusi untuk pakai aplikasi lain, dan keesokan harinya dgn cuaca hujan coba pesan pakai apk lain, dan taraa lgsg dapet dan cm ½harga dari gojek. bye-bye gojek 😊"
Dhany subekti,5,2026-01-21 12:07:18,mantab 👍
Asof Bardan,5,2026-01-21 11:58:57,ok lumayan bagus
naiazka firdaus,5,2026-01-21 11:55:54,"keren, tepat waktu, gak nolak walopun jarak deket. menyala we lah.."
Gilby Rayhaanshakeil,5,2026-01-21 11:38:08,keren
yoesoep Supriyadin,5,2026-01-21 11:32:23,mtappp
Anindya Rahayu,5,2026-01-21 11:11:18,sangat amanah dan membantu sekali 🙏
Rikha afiyantey,5,2026-01-21 11:00:52,puas bgt nd kerreennn
Shanti Aryanti,5,2026-01-21 10:56:34,mudah dan cepat
Ribka carolin,5,2026-01-21 10:19:02,mantul suka banyak promo
awan tirta,5,2026-01-21 10:15:23,selalu mempermudah urusan mulai dari makan sampai perjalanan
Doyle Nation,5,2026-01-21 10:09:27,sejauh ini masih aman
doni masbro,1,2026-01-21 09:48:54,kenapa promo gofood gak ada sekarang? dan gratis ongkir nya udah gk ada ya sekarang hmmm
Varel syah Abidin,1,2026-01-21 09:48:41,gimana sihh aplikasinya sinyal bagus wifi bagus udah tak restart tak instal ulang tetep gak bisa masuk
imam nugroho,5,2026-01-21 09:40:32,ok good
Secret Number Sukses,1,2026-01-21 09:20:23,aplikasi dengan driver yg banyak problematik dan kelakuannya kek sampah. better app lain. thx
Gioanti Pedèmento,5,2026-01-21 09:10:04,bagusssd
Slamet Riyanto,5,2026-01-21 09:07:43,Oke..
Riana Rien,5,2026-01-21 09:06:06,"Gojek no ribet, memudahkan aktivitas sehari2."
Edi Sumpena,5,2026-01-21 09:03:57,ok
Cucun Handika,5,2026-01-21 08:52:45,sangat cocok dan bagus
Lukman Kusnadi,1,2026-01-21 08:52:08,driver sering lama jemput titik gak gerak. aering buang waktu sampai 1 jam nunggu driver dan ujung2nya di cancel
Eka Pku,1,2026-01-21 08:49:59,"gopaylater, gopaypinjam gak jelas gak prnh byr telat mau ajuin lagi di tolak trus, gak usah dikasih KLO akhirnya di tolak trus mah"
Bimantara BP,5,2026-01-21 08:34:52,josjis
tatikdwi utami,5,2026-01-21 08:34:19,"Terimakasih gojek, karena banyak membatu kami ( semua pelanggan )"
Ainur Janah,1,2026-01-21 08:25:29,untuk sekarang kurang sat set go car nya pake yg prioritas yg notabene datang 6 menit 3 kali nyantol driver gaada yg jalan itu pake yg prioritas apalagi pake yang hemat tidak semua driver tapi kebanyakan yg leha leha untuk kita yang harus tiba tepat waktu dan jarak pengemudi pasti di kisaran 2-3km dari jarak customer lebih di perhatikan lagi pelayanan nya karena kita sama sama saling membutuhkan
Ida R Chanel,3,2026-01-21 08:16:58,sebeeel gocar makin mahal apalagi saat hujan pdhal cuma gerimis trus hrga suka berubah tiba tiba. dan nunggu mobilnya lamaaaa bisa 15 mnitan lebih
Rini Delyani,5,2026-01-21 08:13:04,baik
Ifan o Uhuyyy,1,2026-01-21 08:12:03,"lokasinya di pilihin driver2 yang jauh, buang2 waktuuu, jadi di cancel mulu jadinyaaaaaaa, anehhhh anehh"
Seprinaldi,2,2026-01-21 08:03:19,Paling bangke nih aplikasi customer jadi korban terus klo rintik2 dikit aja udah susah dapet ojek.
Muhammad Ali Rozza,1,2026-01-21 07:53:28,"sistem kalian lagi kenapa sih?dari hari Senin order gojek dapet drivernya jauh2 terus,terlalu mkn waktu,gak efisien,penumpang nunggu terlalu lama,drivernya juga kasian jemputnya jauh,Mending naik grab atau Maxim aja lah manusiawi sedikit"
Abi Malhotra,1,2026-01-21 07:46:13,"buruk lokasi skarang susah di tentukan,eror Mulu ,konyol"
Kuncoro rahmat wibowo,1,2026-01-21 07:45:09,lama banget nunggu driver
Aria Ganteng,1,2026-01-21 07:37:49,aplikasi ga gelas nunggu lama lama ga ada yg mau ngambil
Pria Adinata,1,2026-01-21 07:02:26,hadeh cmn gerimis susah cari drivernya minta ampun
Muhammad Raffi,1,2026-01-21 06:59:13,nyari drivernya lama
Azhalim Alfiansyah,1,2026-01-21 06:59:09,"sekarang gojek lama Nerima orderan nyaa, padahal banyak yng membutuhkan. apalagi pagi susah dapat"
Janie,1,2026-01-21 06:52:07,"Kalau lagi hujan cari drivernya susah, sering lag, maps gapernah pas di titik alamatnya"
R.Sulistianto H,1,2026-01-21 06:51:54,"tarif gocar kalau lagi hujan agak gila y skr, tdk sampai 400 meter tarifnya 65rb."
Ndan Ndan well,1,2026-01-21 06:49:02,"makin sini makin Gak jelas banget, males banget pake gojek kalau kesiangan kerja kalo pesen gak ada yang nyaut.awal nya bagus udah lama lama jadi gini jelek amat apk gojek udah hapus aja lah"
Arya Fire,1,2026-01-21 06:48:59,"ni saya trip pertama loh ga dapet"" drivernya dari jam 5 sekalinya dapet alasan mulu ga pada mau anter"
Ginayah Khumairoh,1,2026-01-21 06:39:13,"anak saya pesen gojek dari jam 5:45 sampai skrng GK ada yang mau ambil jelek banget lama"" gojek"
Kamal Ramdhan,1,2026-01-21 06:36:09,gojek kalo hujan susah banget
Meylee Altair,5,2026-01-21 06:34:50,sangat bagus
Nur Cahyadi,2,2026-01-21 06:30:57,gojek sekarang kebanyakan kalau dapat tarif dikit gak di ambil sama drivernya... harap buat aplikasinya agak tegas dikit ya... takut ada yang mau kerja naik gojek juga kasian
Dimayy Putri,1,2026-01-21 06:27:30,APK JELEK KALO HUJAN SUKA GA PADA MAU AMBIL ORDERAN PADAHAL BUTUH MEPET APALAGI BUAT YANG KERJA.
Nakeisya kirania RP,1,2026-01-21 06:23:35,KALO UJAN SUSAH BANGET CARI DRIVER KASIAN ANAK SEKOLA BISA TELAT GARA' GAADA YANG MAU AMBIL
Sanuri Gps,5,2026-01-21 06:22:21,keren
Mikel Jokeb,1,2026-01-21 06:11:50,"gilak kali ya, pdhl udh bertahun2 pake gojek, bru kli ini ngerasa kecewa bgt, pdhl g jauh cuma emg harus muter2 cari jlan krn kawasan sni rawan banjir, tp tarif udh sesuai 20 k atas masih aja 1 jam mantengin apk ini"
Hendry Dasa,1,2026-01-21 05:59:27,kalau dapet driver suka susah
Melati,2,2026-01-21 05:53:25,"apasih, lama bgt dimuat aplikasinya..."
siddratul muntaha,5,2026-01-21 05:48:39,sangat membantu dalam beraktifitas
"FR Education, Structure & Desain",5,2026-01-21 05:27:59,very good
alphabetha15 alphabetha15,1,2026-01-21 02:18:58,"Saya ganti jadi bintang 1 karena tidak ada solusi atas protes saya. driver tidak respon apakah bisa jemput atau tidak, penumpang yg hrs cancel. Apa skrg gojek tidak pernah liat alasan pembatalan karena apa? dan anehnya lagi sekarang gojek bs bekukan akun customer yg bbrp kali pembatalan walaupun itu karena kesalahan driver yg tdk respon. customer service pun skrg pakai jawaban komputer bukan petugas. makin sangat mengecewakan. perusahaan jasa tapi bisa membekukan akun customer, Arogan"
Mimi Bimo,5,2026-01-21 02:15:56,"mantap, aplikasi yg sangat membantu"
Jubaidah Lubis,5,2026-01-21 01:48:38,mantap kali sukses terus ya
Winandi G Pratama,5,2026-01-21 01:14:43,aplikasi yang cukup bagus
APO Mantap,1,2026-01-21 01:06:38,akun tiba tiba dibekukan gara gara beli diamond games padahal tidak melanggar aturan aneh.
raraa rmdhnyz,2,2026-01-21 00:28:47,"banyak bgt driver yg jutek klo ngomong gbs baik' udh sakit hati bgt make apk gojek, setiap ktmu driver pasti selalu yg judes, ngomong bentak' gue"
Iyok Nur arifiyanto,5,2026-01-20 23:44:15,nyaman murah
Akew 05,5,2026-01-20 23:37:57,mantap
Prasetyo pras,5,2026-01-20 23:10:22,sangat membantu
Didi Wahyudi,5,2026-01-20 23:04:47,sangat membantu
Gatot Sudarsono,1,2026-01-20 23:03:56,apk mu berat lemot. perbaiki dulu
Faiz Rohman,5,2026-01-20 23:01:10,sangat baik
tri vriyantono,5,2026-01-20 23:00:30,"saat membutuhkan barang, go mart membantu sekali, terimakasih gojek, terimakasih driver"
Melisabella putri maharani,5,2026-01-20 22:43:56,"Untuk developer please benerin apk nya, ini kok gabisa dipake ya? udah coba di hp lain (sampai 7 hp) tetep aja gabisa, malah suruh nunggu 60menit sedangkan saya harus segera pulang, untungnya ada apk ojol lain. Saya ketergantungan dengan gojek kalau pkl, saya gabisa pkl ini kalo gaada gojek, tolong segera diperbaiki, terimakasih"
Pratami Tjs,5,2026-01-20 22:39:00,ok
septiawan muhni pratama,5,2026-01-20 22:32:34,sangat membantu
Oktorina Halawane,5,2026-01-20 21:52:47,Sikap driver sopan dan rapi dan cepat dalam pelayanan
Elisa,5,2026-01-20 21:47:37,bagusss bangett banyak diskon nya
nanang abidin,5,2026-01-20 21:10:42,mudah diakses
Emin sulaemin,1,2026-01-20 20:08:39,semenjak ada layanan prabayar bagi driver di cianjur saya jadi susah pesen goridhemAt ga dapet2 driver mungkin driver merasa rugi jadi ga bayak pake prabayar jadi terbatsi saya ogah pesen gojek klou kaya gini
Billy A,5,2026-01-20 20:05:36,driver gojeknya ramah dan cekatan buat ambil paket gosend
Saga Hardito,5,2026-01-20 19:59:09,good application
Riska Ika,1,2026-01-20 19:34:30,saya pesan untuk pickup obat d apotek dari 18.42 sampai jam 19.33 belum dapat. niat ga sih kasih layanan. ini obat loh untuk di lakai.
Srielva Suharti,5,2026-01-20 18:39:17,keren
Suhendar Asep,5,2026-01-20 18:37:30,ok pokoknya aplikasinya
Growtopia Akun1,5,2026-01-20 18:07:22,bagus
Muhamad nizam,5,2026-01-20 18:04:16,bagus
COP Channel 24,5,2026-01-20 18:00:44,perbanyak driver untuk di kabupaten ketapang
Bili Hendratno,2,2026-01-20 17:55:03,yang benar aja aku udah Booking prioritas lagi ngak ada driver dari jam 11 siang mau bikin kunci sampai sekarang ngak dapat juga sampai tutup toko nya
Ryan Syah,5,2026-01-20 17:40:50,sangat membantu sekali
Kenzo Mahathir,5,2026-01-20 17:24:02,mantab
Ekom Miskam,2,2026-01-20 17:20:07,"ini gimana gojek pesen ojek motor tiap mau berangkat kerja sama pulang kerja dapatnya jauh terus, perasaan banyak yang disekitar kagak dapat yang deket. buang buang waktu orang mau kerja malah jadi ngaret. kaya ginimah uninstal lah pindah ke maxim ajah suka cepat. sontoloyo dah aplikasimu"
Nadyla Handini,3,2026-01-20 17:12:18,aplikasi nya kok gampang ngelag yaaa
Fajar setiawan,1,2026-01-20 17:07:47,Pengemudi tidak mau dan juga lama ketika mendapatkan orderan ketika hujan
aalifah zahiyah_fk,1,2026-01-20 17:04:31,"udah ganti tahun, perbaiki lah ini aplikasi. saya pesan gocar selalu dapet yang jauh, udah gitu drivernya ga gerak² sama sekali, di chat juga ga bales, terpaksa di batalin dong? pas booking lagi malah harga nya melejit bgt najis, malah kejadian begini sering terjadi, gajelass. kalo di kasih masukan tuh ya di perbaiki kedepannya biar lebih baik, bukan di tanggepin omongan doang tapi gaada aksi nya. lama² hati gue jg yang panas liat ini layanan"
Fitri Mutiara,5,2026-01-20 16:57:00,"Sangat mudah digunakan, pengantaran cepat, drivernya okay, pesanan juga okay. Banyak gratisan, diskon, voucher. 👍🏻"
Thian Bhontodt,1,2026-01-20 16:50:05,BANYAK DRIVER TIDAK JUJUR TIDAK REKOMEND
T D,1,2026-01-20 16:36:06,"lagi buru² pesan goride dapat driver selalu jauh padahal depan saya banyak driver... lalu saya coba aplikasi sebelah cepat dapat driver dan dekat pula.. untuk sementara saya pakai aplikasi sebelah dulu karena lebih mudah, cepat dan nyaman.."
zee,5,2026-01-20 16:30:30,transportasi online good
Bhaloe Vikay,5,2026-01-20 16:26:45,"4x pesan gocar trus cancel, 2x pesan goride trus cancel, ga ada yg respon, smpe 1 jam setengah, trus ada notip terlalu banyk pembatalan akun akan di ban permanen, yg d pesan ga ada yg dateng, d chat ga respon, terus nunggu gtu !, msh bnyk ojek online, silahkan aja ban permanen, ini aja mau d uninstal, driver nya udh pd bnyk duit kali."
Annisaa Miranty,2,2026-01-20 16:23:34,"algoritmanya perlu diperbaiki. pernah agak keburu2, cancel gocar karena terlalu jauh, cari lagi, eh malah dikasih yg lebih jauh. gitu terus berkali2. beberapa kali ketemu driver yg tidak ramah dan kalau chat aneh, misal kok tidak ada kabar, makanannya diambil nggak, padahal baru juga selisih 2 menit, internet kebetulan lemot. apakah tidak bisa chat dengan bahasa yg lebih baik?"
Andre Piton,5,2026-01-20 16:21:37,sangat memuaskan
Wiwit Sgh,5,2026-01-20 16:19:14,sangat bermanfaat
Siti Mariam,5,2026-01-20 16:18:04,gercep
Pariyem Pariyem,5,2026-01-20 15:48:57,datang tidak lama setelah dipesen... Tp yg pertama gojeknya membatalkan 🤭🤭 pengemudi rapi motor standar cukup nyaman
Okki Ramanda Aprianto,1,2026-01-20 15:27:11,"mending naek grab deh,dpt driver nya dket2..skrg2 klo mesen gojek driver nya pada jauh2 dptnya contoh kya d suatu mall d jakarta saya pesen gojek saya liat di depan mall bnyak driver tpi dpt nya jauh bgt skitar hampir 2km..itu ga saya aja yg mrasa,tpi tmn2 saya yg jg sering pake gojek ngeluh dpt driver nya jauh2..tolong benahi lagi sistem nya jgn sampe cs pada lari ke grab dan maxim.."
Hesti Ajasih,5,2026-01-20 15:21:01,biar bntang yg berbicara
Sri Andarmani,5,2026-01-20 15:18:06,minta santan tp gak dikasih
Rahmat Dani purba,1,2026-01-20 14:59:56,knp di aplikasi ada yg pesan chat sy data sy knp bisa bocor ke orang lain ini gimana pihak gojek parah kli kalian data sy bisa bocor ke orang
Arra Zua,4,2026-01-20 14:59:26,i love youu
Aldy Muhendri,5,2026-01-20 14:59:21,ok ...
Iwan Setia,5,2026-01-20 14:54:12,aplikasi yang sangat membantu
Rahman,5,2026-01-20 14:50:18,Mohon jumlah mitra driver di Kota Tanjung Selor dibanyakin lagi ya Min. Terima kasih.
Madonna Wr,5,2026-01-20 14:34:04,top
Insan Purnama,5,2026-01-20 14:28:25,terbaik
Yonansius Harjo,5,2026-01-20 14:24:02,Tepat waktu dan sangat membatu
Epried Osiyo,5,2026-01-20 14:11:08,Cepat
Muhammad Rizky,1,2026-01-20 14:08:29,makin parah nih aplikasi masa udh pesen gocar 1 udh nympek tujuan malah pesen gocar lagi tiba-tiba udah 2 kali kayak gini nih aplikasi kasian orang yg gak jadi dpet penumpang apa lagi dri jauh tu driver parah²
May Fitriana,1,2026-01-20 14:02:57,sekarang klau order hemat dapat drivernya susah.. bnyk d cancel jd lama .
Djono Cuex,1,2026-01-20 13:15:57,kita bayar mahal dpt kedrivernya hampir separo ongkosnya....tiiiiiiilllllllll
syarifudin anwar,5,2026-01-20 13:15:47,sangat membantu dlm kondisi tertentu. sehingga mampu untuk efisiensi waktu dan tenaga.
Agus Tiger,1,2026-01-20 13:03:01,ngak bisa masuk
Nelson Situmorang,5,2026-01-20 12:54:26,mantabb
Faraagnia Rafifa,5,2026-01-20 12:37:35,praktis
Abay Abin,5,2026-01-20 12:34:47,"aku pesan pake goride hemat, eh sekali dapet yang posisi drivernya jauh jauh banget beberapa kali coba tetap dapet yang jauh, bikin males ah, mending uninstall aja jadinya."
Rani Septianti,1,2026-01-20 12:07:37,"Jemputnya jauh gegara paket Hemat, Hilangin Paket Hemat mending dulu sistem voucher saja"
Wawan Deddy Setiawan,5,2026-01-20 11:55:09,"Ok , tetap aman dan nyaman"
Ambatronn Ambatukam,5,2026-01-20 11:52:03,👍
Kristin Cantik,5,2026-01-20 11:25:03,"denga tarif terjangkau dan banyak promo, aktifitas jd lebih mudah ... terutama buat pelajar ya..👍 semoga jaringan selalu baik tanpa ada kendala"
Dafa Ngd,5,2026-01-20 11:09:21,gak bisa lupa sandi padahal nomer aktif
Yuliana street food,5,2026-01-20 11:08:35,cepat aman...driver sopan
John Terry,5,2026-01-20 11:05:58,banyak promo dan sangat membantu dalam aktivitas sehari hari
Aditya Setya,5,2026-01-20 10:56:58,aplikasi yang sangat membantu
Wahyu Yusufmuarif,5,2026-01-20 10:45:49,praktis
Wa Gimen,5,2026-01-20 10:28:29,akurat dan aman
Maman Supratman,5,2026-01-20 10:02:14,ok bagus
Indri Yani,1,2026-01-20 09:32:03,"kalau ga niat gojek ga ush Ambil ,Driver lagi makan tapi Masa Di ambil pesanan Padahal Saya sudah pakai GOCAR PALING MAHAL DN PRIORITAS masih Tetap pada nge tem Padahal Cuman 10 menit ke lokasi Saya Sudah gitu Ga ada Info lagi gojek skrg seperti ""MAAF BU SEDANG MACET ""SUDAH SE JAM saya tunggu Gila emg Gojek kayaknya perlu displin pernah waktu itu Saya sampe dikata2 in eh dia malah ancam Saya Padahal Driver yang salah Tapi sudah berlalu lah ini makin kesini makin susah banget buat cari Driver."
Azril Embaloh,5,2026-01-20 09:22:19,bagus
Randu Blatung,5,2026-01-20 09:21:33,okeee
M Halim,5,2026-01-20 09:20:02,ok
Sophia Yedida,5,2026-01-20 09:17:29,sangat bagus
A_Adinda Utami,3,2026-01-20 09:15:21,sando gopay saya tidak muncul
Owen Kusuma Atmaja,1,2026-01-20 09:01:05,driver sekarang sombong2 mesen udh setengah jam nge tem kerjaan nya klau ga niat ga ush gojek makin ga displin skrg udh minta prioritas ttp ajaa lama Ternyata nge tem di Warung makan gojek udh ga kek dlu driver sombong dn pda lama posisi nya
Eka Priaga,1,2026-01-20 08:58:56,"Customer susah dapat driver, berapapun nomimal nya. Padahal akun customer saya normal sudah banyak perjalanan. Tolong tingkatkan lagi kinerja driver nya ya."
faris aqshal,1,2026-01-20 08:52:03,"IT kebanyakan nyimeng, on berjam2 ya gadapet2 zonk. aneh. jemput jauh nganter deket. kebanyakan makan kecubung IT nya"
Joe Khier Abi,5,2026-01-20 08:42:35,sangat membantu kebutuhan transportasi
Z Z,5,2026-01-20 08:42:05,"pembayaran gojek wajib 100% pakai gopay donk , jgn pake cash, sudah 2026 btw pernah makanan yg dibawa lari driver bisa langsung refund 100% , ga ada semenit, terimakasih"
abdurrahman alamudi,5,2026-01-20 08:33:34,bgus
Nizam akmal Syputra,5,2026-01-20 08:09:36,mantap pokok nya
Fifi Berthalia,4,2026-01-20 08:05:04,entah kenapa selalu di cancle saat sudah dkt
Nila Novilia,5,2026-01-20 07:43:22,ok
Fikar Aminah,5,2026-01-20 07:36:01,iklan
